Date ,Trend,Index,Pulse Score 
3/6/2020,94.48709706,46.72285166,89.35132005
3/9/2020,94.55117438,39.04392578,93.19774346
3/10/2020,94.62545097,39.24604679,95.27346987
3/11/2020,94.62109302,38.95248344,96.75235256
3/12/2020,98.87103223,29.74663782,100.0535678
3/13/2020,94.72031106,25.9877445,103.9319684
3/16/2020,96.4023605,25.46975712,106.6048542
3/17/2020,95.17094642,25.21327252,106.9015821
3/18/2020,94.76517383,25.41065415,106.8756365
3/19/2020,91.54952842,27.6682762,104.9325756
3/20/2020,91.67081121,32.43693824,103.3589632
3/23/2020,90.4137014,30.23144947,99.72769713
3/24/2020,90.25597574,31.8528782,99.7318434
3/25/2020,90.2638944,31.83866004,98.17694913
3/26/2020,90.25230286,31.83977519,94.73038276
3/27/2020,89.91676843,31.94989629,89.64639142
3/30/2020,89.89217716,30.7101278,84.69711781
3/31/2020,89.86255926,31.20469701,82.84398801
4/1/2020,89.75056498,30.45001896,82.05504823
4/2/2020,89.58997023,32.71042889,83.17843194
4/3/2020,89.56668257,32.91812566,84.22265792
4/6/2020,89.42596226,34.71881482,86.96225271
4/7/2020,89.19992182,36.21172246,89.20382482
4/8/2020,89.93327408,35.91425608,89.96358888
4/9/2020,89.63158866,36.5774918,91.02398929
4/13/2020,89.40684813,32.95604077,88.40794628
4/14/2020,89.50083607,33.88691259,84.97574598
4/15/2020,88.88488014,33.15397997,85.13800592
4/16/2020,90.84974362,34.93849945,86.97278923
4/17/2020,90.65491757,34.92149341,86.67838525
4/20/2020,89.88416542,35.16738408,94.02842267
4/21/2020,89.91397693,34.07481544,97.10538476
4/22/2020,90.89625204,35.61316547,98.78410356
4/23/2020,91.29452037,37.13311551,98.69640851
4/24/2020,91.49002631,37.30373352,103.4406717
4/27/2020,91.52838708,38.07458126,106.2925064
4/28/2020,91.49212271,38.23209626,105.4739233
4/29/2020,95.27939488,41.37765685,110.4872443
4/30/2020,93.93577593,42.90150991,113.7150266
5/1/2020,95.22530874,42.8995584,111.5623964
5/4/2020,94.76208478,42.18586212,110.5444068
5/5/2020,95.07273612,42.51622544,109.9712488
5/6/2020,94.91008752,43.83210295,106.2502744
5/7/2020,98.20695327,43.94668466,104.7384514
5/8/2020,97.63190602,46.25448848,106.2941719
5/11/2020,97.3540759,41.20787519,112.3468622
5/12/2020,97.81392717,41.60932935,115.7786339
5/13/2020,98.72147271,42.41307402,117.720265
5/14/2020,99.40525055,44.25362981,114.9233159
5/15/2020,98.1949549,44.06544818,113.5367231
5/18/2020,98.53613869,45.30744697,105.3927704
5/19/2020,98.62434311,45.22827129,102.090583
5/20/2020,98.00011279,45.56002855,99.79044364
5/21/2020,96.28909779,42.3732074,101.231989
5/22/2020,97.06547837,42.83348574,100.1895284
5/26/2020,96.95032573,41.63915962,99.46597573
5/27/2020,97.34024743,42.99434619,98.95292159
5/28/2020,97.83879507,44.31747218,98.27019419
5/29/2020,97.74705746,44.62246582,99.40062756
6/1/2020,99.56923514,46.11704619,115.292
6/2/2020,98.15050077,45.95534938,120.3227917
6/3/2020,98.83696667,46.26619756,119.9888244
6/4/2020,98.88040972,47.08694828,120.3749208
6/5/2020,98.40077092,46.80648795,120.5212436
6/8/2020,98.53239797,46.62416085,114.6552507
6/9/2020,98.35715505,46.87256061,110.4207621
6/10/2020,98.74872727,46.9988514,111.3970623
6/11/2020,96.83281069,46.26731271,112.104399
6/12/2020,97.53828578,45.32528938,109.9796487
6/15/2020,97.52165939,43.86109686,109.9384948
6/16/2020,97.63373749,45.02921694,111.6529074
6/17/2020,97.56652318,45.06071994,113.125825
6/18/2020,97.45708481,45.11285322,111.7515017
6/19/2020,97.36387798,44.72115663,114.4616655
6/22/2020,97.93571134,45.42788322,117.3285512
6/23/2020,97.85286816,46.24166425,117.8766752
6/24/2020,97.00941016,44.62023552,117.2926934
6/25/2020,96.80867918,44.46244173,119.983621
6/26/2020,96.53945517,43.66984856,119.5561244
6/29/2020,96.5929766,43.06264915,119.6347166
6/30/2020,96.55205612,43.63723041,119.1878524
7/1/2020,96.64631995,43.9210362,119.7461403
7/2/2020,96.55078181,43.80868479,118.6202798
7/6/2020,96.60254952,44.6026719,118.051894
7/7/2020,96.48384882,44.77273234,119.4016619
7/8/2020,96.87966013,45.90321609,120.7247783
7/9/2020,96.41705679,45.23691371,120.3413036
7/10/2020,96.35340234,44.71836876,120.5321143
7/13/2020,96.14978166,45.26758035,124.3492561
7/14/2020,96.21606361,44.59402948,124.4602092
7/15/2020,96.05339938,44.68296273,123.3268045
7/16/2020,95.65690754,43.74595758,124.5279702
7/17/2020,95.62576281,43.92354529,125.0077673
7/20/2020,95.54885345,44.23550862,124.0851983
7/21/2020,95.88867784,45.33365301,123.9476046
7/22/2020,96.71705936,45.29295002,125.2274465
7/23/2020,97.17230278,46.82265763,125.9208873
7/24/2020,97.3451885,47.36071771,126.6553421
7/27/2020,101.0321988,52.54142784,133.9736276
7/28/2020,100.1656005,55.96075786,136.0383424
7/29/2020,100.8038859,55.71821264,137.0845566
7/30/2020,102.7669588,55.24929188,138.1400145
7/31/2020,104.8149999,57.75308339,139.8789071
8/3/2020,106.7691522,59.99230546,139.3844827
8/4/2020,106.979246,59.35806365,138.0033955
8/5/2020,109.6797651,60.90979548,136.3723083
8/6/2020,109.1993514,61.721625,135.26734
8/7/2020,107.3856084,60.88665611,134.8544257
8/10/2020,108.3250753,61.80498249,134.7986404
8/11/2020,105.7299005,60.02882664,135.5597148
8/12/2020,106.6514974,60.03049936,136.514298
8/13/2020,109.3614321,59.99732364,137.6675168
8/14/2020,110.0610756,62.43727279,138.6732375
8/17/2020,110.6267261,64.97786426,140.3265906
8/18/2020,109.3312145,63.78967148,140.9192201
8/19/2020,107.8561834,62.21703058,141.5967292
8/20/2020,108.5502696,62.83649664,139.9800426
8/21/2020,106.3057577,61.89670362,137.4755726
8/24/2020,107.2200108,61.70266744,132.6244037
8/25/2020,105.6884226,59.57635435,131.185472
8/26/2020,105.8762213,59.69846332,129.6982608
8/27/2020,105.6921538,58.86544595,129.9410048
8/28/2020,106.0007912,59.75449963,130.4747713
8/31/2020,106.0997021,63.01547829,131.8372738
9/1/2020,107.4095756,64.75985235,132.6827482
9/2/2020,105.0719507,60.11552958,134.2334722
9/3/2020,101.4947949,57.47764123,135.323927
9/4/2020,101.5932811,53.42964516,136.3392226
9/7/2020,101.5484064,50.7942659,135.3364163
9/8/2020,101.6710763,51.42348953,132.8677296
9/9/2020,101.5931173,52.37248255,131.241592
9/10/2020,101.4913842,53.47899057,128.3493896
9/11/2020,101.4512227,53.11405759,127.0475475
9/14/2020,101.3248455,54.30475946,124.4081361
9/15/2020,101.1845239,54.07810514,125.6731887
9/16/2020,101.2542686,54.14919598,125.2416347
9/17/2020,101.6555939,54.48178959,125.757887
9/18/2020,101.5063664,55.03574057,126.6196123
9/21/2020,100.3773286,50.06467873,126.4881291
9/22/2020,100.4763574,50.46027834,126.2019817
9/23/2020,100.3596457,50.2812967,127.341391
9/24/2020,100.3867326,50.22526039,128.061235
9/25/2020,100.3483716,51.65237416,126.5922089
9/28/2020,100.2942939,53.50882084,124.1576216
9/29/2020,100.3977285,52.65851863,124.1430757
9/30/2020,100.3670821,52.59495506,122.5074431
10/1/2020,100.1597533,53.6245177,122.0513037
10/2/2020,99.95201111,51.10427772,123.1580514
10/5/2020,100.1407411,52.15001004,122.094836
10/6/2020,99.45364362,51.5140955,120.7700746
10/7/2020,99.55980262,51.23502911,121.473877
10/8/2020,100.0954891,52.77114883,120.433534
10/9/2020,100.5352201,54.01454156,120.0460463
10/12/2020,101.2794695,56.49407855,124.1223543
10/13/2020,100.728837,56.3376787,124.8140017
10/14/2020,100.6209316,56.31788478,123.9242706
10/15/2020,100.7316758,56.08286683,124.2389908
10/16/2020,99.76947576,55.22671008,123.9980008
10/19/2020,100.3355019,56.62176328,121.9708621
10/20/2020,100.2980994,56.50606642,122.3503575
10/21/2020,102.7215329,60.10465687,124.267115
10/22/2020,104.0374744,62.33495774,127.5519759
10/23/2020,103.5982271,62.33607289,127.7811057
10/26/2020,102.9038724,61.50249794,126.6372314
10/27/2020,105.3268952,63.95917434,125.7413149
10/28/2020,103.3485435,62.06286103,124.4596132
10/29/2020,103.8129336,62.45873943,121.847138
10/30/2020,103.9148737,61.99483685,121.5120287
11/2/2020,102.932955,61.92876419,124.9980075
11/3/2020,104.3378002,61.73612195,126.7913247
11/4/2020,105.0102326,62.00654593,126.1753147
11/5/2020,109.1033883,67.27981355,127.2624166
11/6/2020,110.5781565,69.4136539,128.7805325
11/9/2020,109.4797655,68.63109708,126.7944913
11/10/2020,109.7780858,69.26952071,125.2139422
11/11/2020,111.6187695,71.53717912,125.3228941
11/12/2020,113.3184832,72.54388117,124.0786796
11/13/2020,114.1511594,73.14996543,122.0845678
11/16/2020,116.9147877,73.938098,118.3232233
11/17/2020,120.2371657,76.96210719,119.6511773
11/18/2020,120.2803076,78.28160894,120.6351276
11/19/2020,120.0328329,79.6953409,119.639303
11/20/2020,124.4423609,82.64101077,120.5554817
11/23/2020,127.2258481,86.12111649,128.260597
11/24/2020,129.2213249,91.12981466,128.932651
11/25/2020,125.6001383,89.87722194,129.4600093
11/26/2020,117.6042769,77.22779178,130.9284584
11/27/2020,117.4304043,75.06495751,129.8612786
11/30/2020,121.7241242,88.55019292,125.2938692
12/1/2020,118.732501,89.2931619,125.709504
12/2/2020,120.080679,87.08544283,123.668912
12/3/2020,121.3533813,90.32774271,121.7424822
12/4/2020,117.6661035,86.7193947,121.2576382
12/7/2020,116.8521882,87.63326048,118.9527301
12/8/2020,113.6084128,85.10660838,116.23847
12/9/2020,114.8072581,83.03382251,117.1730222
12/10/2020,113.8818467,81.86598122,117.4583838
12/11/2020,113.1660552,81.36862413,117.1518028
12/14/2020,113.1650753,86.37091019,122.523115
12/15/2020,113.4232998,87.39573343,123.690081
12/16/2020,117.3204943,92.69576466,125.2479251
12/17/2020,119.4258996,102.9780092,128.2703353
12/18/2020,120.5401899,99.23138256,132.0285746
12/21/2020,117.5002896,99.69640029,130.8380408
12/22/2020,121.0337964,100.9922051,130.5218444
12/23/2020,118.1160645,99.03985548,130.1135405
12/24/2020,119.8032669,97.73624462,126.2923743
12/28/2020,122.637298,115.1376096,123.2005546
12/29/2020,123.3199777,112.757321,123.3682577
12/30/2020,126.9581059,117.3996922,122.8625219
12/31/2020,126.5866732,118.8820059,124.8118806
1/4/2021,127.5350608,141.0774026,131.7850428
1/5/2021,133.5578099,143.141546,132.3370499
1/6/2021,142.880398,154.8882619,132.9208548
1/7/2021,147.8920648,170.3107924,134.7504358
1/8/2021,149.3764169,172.6275175,139.9475513
1/11/2021,137.5015653,136.9457702,136.0389933
1/12/2021,133.8177748,146.8890091,134.2815924
1/13/2021,141.5458117,150.3716239,132.0558465
1/14/2021,146.9443354,169.5020296,131.169895
1/15/2021,141.732476,156.7767692,129.1649539
1/18/2021,143.2260081,165.5859,121.5136907
1/19/2021,145.1543415,175.2941209,122.7823816
1/20/2021,144.9158687,158.9092156,124.2601428
1/21/2021,133.2116658,147.1588755,122.2530316
1/22/2021,139.1854072,153.7034146,122.1647301
1/25/2021,137.3850379,167.2547227,119.58823
1/26/2021,138.8786773,152.623949,117.3675091
1/27/2021,134.0297637,147.7454446,116.4682656
1/28/2021,138.7039807,155.8659701,117.818588
1/29/2021,140.4276715,171.3317126,120.5916857
2/1/2021,142.1630061,156.2752303,128.5195749
2/2/2021,147.2728407,166.3793296,130.4942213
2/3/2021,152.6975182,179.8062984,131.1034034
2/4/2021,150.40041,176.508241,132.5304707
2/5/2021,154.6528616,188.0807146,130.5346909
2/8/2021,166.355958,203.621451,132.3618985
2/9/2021,166.8296532,212.2752972,134.1908411
2/10/2021,163.9320026,205.385619,135.7738146
2/11/2021,169.66429,220.8232041,134.310273
2/12/2021,170.6251629,218.9405513,135.1201355
2/15/2021,169.1084945,229.9378861,130.4594831
2/16/2021,170.8183467,228.9880567,128.3084999
2/17/2021,176.0209393,237.3238062,126.9232989
2/18/2021,177.3246661,241.1830631,127.8410457
2/19/2021,183.4122873,249.733479,128.1680344
2/22/2021,174.705649,234.255191,134.559158
2/23/2021,163.428003,211.8217097,136.2714431
2/24/2021,164.8723435,219.6447688,137.0033003
2/25/2021,160.5206281,222.5104267,136.9844972
2/26/2021,159.2443521,207.5626715,135.5357663
3/1/2021,163.6023383,212.8459754,127.3709064
3/2/2021,162.0054516,213.5312354,124.7269286
3/3/2021,164.2605926,222.1856391,123.0174944
3/4/2021,162.3239175,216.1914267,120.3950162
3/5/2021,162.5542138,206.7148783,118.8532012
3/8/2021,164.8378924,227.718458,115.0102266
3/9/2021,167.5371126,239.3241073,115.8020229
3/10/2021,166.9917434,244.9650958,115.3731869
3/11/2021,169.7718781,242.0768562,116.23734
3/12/2021,168.1530403,243.1287218,117.0703071
3/15/2021,163.7169647,239.3012467,122.5277033
3/16/2021,165.209382,240.6196333,121.9805509
3/17/2021,167.2586086,238.0065571,121.9743495
3/18/2021,165.5382516,252.1932221,122.3210364
3/19/2021,166.3240422,250.4036845,121.609363
3/22/2021,163.2690766,243.2148672,116.7449031
3/23/2021,163.27522,233.9108883,116.7856754
3/24/2021,161.7226226,238.2569084,116.1155781
3/25/2021,161.2724425,216.5839597,117.2016624
3/26/2021,163.9875374,225.8068113,117.7177598
3/29/2021,166.7823739,245.0727078,116.6131082
3/30/2021,167.8029144,249.7075518,116.1206405
3/31/2021,169.1839379,247.7833597,117.3430646
4/1/2021,169.9752328,255.3368312,116.361711
4/2/2021,173.5754124,262.4032607,116.8763038
4/5/2021,175.3667213,264.7841069,118.4186653
4/6/2021,174.4149571,264.6519615,120.2721288
4/7/2021,168.4106565,257.0990477,120.6488667
4/8/2021,172.8360585,262.1813458,119.8580086
4/9/2021,172.5565993,265.0400339,118.2956531
4/12/2021,172.1833641,273.2815532,119.8093434
4/13/2021,177.4293201,289.1150166,120.4623006
4/14/2021,179.3800985,292.5599951,121.0426072
4/15/2021,181.5982947,303.0312577,121.7543145
4/16/2021,177.7228884,298.1443897,123.3003688
4/19/2021,175.955509,270.6065861,127.4261447
4/20/2021,179.4014537,270.4630105,127.3198584
4/21/2021,178.4431205,284.9766934,125.9954976
4/22/2021,178.1286867,288.256072,126.3620856
4/23/2021,177.1395183,254.2626625,127.8220998
4/26/2021,182.3404443,272.2347057,122.7450362
4/27/2021,184.9864609,284.1171912,120.7921082
4/28/2021,186.3733709,284.6987421,120.0039298
4/29/2021,185.8971856,285.2657961,118.1850781
4/30/2021,188.3375766,293.0955461,114.9981795
5/3/2021,198.2589919,315.3227245,112.3264306
5/4/2021,190.6241161,318.3718246,111.8469822
5/5/2021,200.8435914,333.9128398,112.7923152
5/6/2021,199.0902477,345.7351072,113.9594486
5/7/2021,199.7803946,346.4418338,116.067335
5/10/2021,198.2314335,364.9198764,124.3641122
5/11/2021,203.4460859,357.8339318,125.6291574
5/12/2021,192.2776876,372.0529362,127.1827418
5/13/2021,190.4828574,332.1573143,128.8169277
5/14/2021,196.4185779,344.8201262,128.6373424
5/17/2021,191.3358995,291.2167964,125.1670284
5/18/2021,192.3568368,287.5381939,122.6617187
5/19/2021,180.0601095,229.8821286,122.2604429
5/20/2021,183.8149402,252.9442759,120.5837393
5/21/2021,180.3928122,222.8483172,119.2503766
5/24/2021,184.5405167,214.4838526,117.616951
5/25/2021,184.8300567,222.7599416,117.5249958
5/26/2021,186.3596467,236.7659522,114.3105285
5/27/2021,185.04957,246.2344158,111.9515161
5/28/2021,181.6614285,220.9196646,110.1449264
6/1/2021,181.0410257,222.4454691,101.1972802
6/2/2021,181.8632762,232.3633383,98.17975061
6/3/2021,184.1696447,235.8584986,95.73428804
6/4/2021,181.4842031,222.5196266,92.69062797
6/7/2021,180.363197,224.4240248,90.06979627
6/8/2021,179.6269082,193.4950487,91.70592141
6/9/2021,180.6086221,205.7867944,92.67150319
6/10/2021,179.5832525,215.1635368,92.31276513
6/11/2021,178.8548049,213.2493811,92.18565355
6/14/2021,179.2843986,226.9888708,86.54063226
6/15/2021,178.9213395,225.544751,85.51331306
6/16/2021,176.938694,216.8755715,84.86296451
6/17/2021,176.7950305,217.552189,84.67864444
6/18/2021,174.9110402,204.0039476,84.5683787
6/21/2021,172.6484196,181.5883088,84.91661022
6/22/2021,172.8266238,165.2923367,85.75171745
6/23/2021,173.328751,183.5651917,85.20977131
6/24/2021,173.5831861,183.2646587,85.24303137
6/25/2021,172.8411078,173.9275041,85.7254391
6/28/2021,172.8730269,185.7561835,88.4681321
6/29/2021,173.592336,199.5935277,86.50358361
6/30/2021,173.952135,190.0010036,85.87672991
7/1/2021,172.3507978,184.2772152,84.9480699
7/2/2021,172.7513612,185.9566318,83.67617787
7/5/2021,170.834418,189.7790887,76.74276939
7/6/2021,172.2381695,194.1705511,74.50085459
7/7/2021,171.9984118,197.7231416,72.38970007
7/8/2021,169.0820166,184.5010817,71.82625529
7/9/2021,169.5401393,188.0090662,70.57713975
7/12/2021,168.748807,185.0148873,68.57337356
7/13/2021,168.0224165,178.2155363,68.00391819
7/14/2021,168.1670486,179.886868,68.27349352
7/15/2021,168.151268,172.5681357,67.47863206
7/16/2021,168.1390386,171.9079666,67.92872788
7/19/2021,168.0937609,164.4520708,67.8872742
7/20/2021,168.1296413,158.2479314,68.67832409
7/21/2021,167.315672,170.9609251,69.26475717
7/22/2021,167.3305435,174.8193456,68.14763781
7/23/2021,167.7880704,177.7569307,67.32155047
7/26/2021,168.8522295,205.9139215,71.45045059
7/27/2021,172.2044054,204.0468809,72.75523401
7/28/2021,172.6359132,208.2671677,74.37340132
7/29/2021,173.6595627,210.5013716,76.52327498
7/30/2021,176.4427316,208.8715793,78.12860685
8/2/2021,176.3874609,221.9210697,79.40912611
8/3/2021,174.0257167,213.7829806,79.28919407
8/4/2021,177.2657858,220.6051921,78.86812113
8/5/2021,179.0724039,224.5860004,78.52911031
8/6/2021,180.7763729,228.9746749,79.4705668
8/9/2021,185.4989252,254.0767112,77.79876328
8/10/2021,184.5092001,254.3652564,76.94267294
8/11/2021,184.8118066,263.9142895,76.49072978
8/12/2021,181.9555593,248.3021835,76.62052294
8/13/2021,189.5419626,263.3135022,76.22223848
8/16/2021,185.6461337,264.8560341,76.8918407
8/17/2021,181.9241214,263.7598412,76.49207657
8/18/2021,181.9400773,256.0187457,75.95700524
8/19/2021,185.4948751,254.7909651,76.15377511
8/20/2021,188.6659025,273.6166559,77.74704084
8/23/2021,189.8387386,278.582142,81.06270155
8/24/2021,186.3388214,271.692185,84.47618969
8/25/2021,187.967655,270.1148047,87.4698078
8/26/2021,185.4548412,261.9056248,89.2088563
8/27/2021,188.2904516,270.7515556,90.13475279
8/30/2021,186.9984205,267.5145527,95.15369369
8/31/2021,188.4946478,272.9068626,96.93221065
9/1/2021,191.5828308,278.5394875,98.49584855
9/2/2021,191.268317,292.7211343,102.4627095
9/3/2021,193.4009398,304.0460446,102.6281221
9/6/2021,193.6282532,310.659723,100.3713527
9/7/2021,183.4470811,273.111214,100.1760515
9/8/2021,183.6082825,263.1980842,98.05614238
9/9/2021,183.1917957,275.4934541,94.5395001
9/10/2021,181.8479836,259.5774695,94.03825882
9/13/2021,181.5603075,261.641613,100.0197217
9/14/2021,181.4896298,276.740471,99.65079686
9/15/2021,181.8123399,282.7792894,101.5556251
9/16/2021,181.6565615,282.5598836,103.2061143
9/17/2021,180.865828,277.1371858,103.0824287
9/20/2021,178.6258246,248.3387046,98.53004327
9/21/2021,178.3002587,241.2298994,98.0505649
9/22/2021,178.3406022,240.4654638,98.15477509
9/23/2021,178.1493989,254.9281286,97.94677583
9/24/2021,177.9327535,243.0453643,99.33786556
9/27/2021,178.1025255,246.0328523,103.511992
9/28/2021,178.2355204,234.7444633,103.18319
9/29/2021,178.11754,238.8443138,102.152236
9/30/2021,177.5389298,241.6882262,102.6154046
10/1/2021,177.1728804,262.5345697,103.998004
10/4/2021,177.2736348,268.035328,101.6739341
10/5/2021,178.3511875,276.5665076,103.4007356
10/6/2021,180.1906225,293.975121,106.7898247
10/7/2021,179.4316323,292.2413409,109.0309522
10/8/2021,179.3219056,295.9341615,109.1295125
10/11/2021,182.7106351,300.3660481,107.9364126
10/12/2021,181.0623811,290.366773,107.8511623
10/13/2021,182.7819776,290.9605906,104.4225048
10/14/2021,183.6306289,308.7745612,102.8067164
10/15/2021,187.6222332,313.3327386,104.5866341
10/18/2021,187.3541452,316.9737048,108.2759144
10/19/2021,189.6862733,317.7952918,108.5415034
10/20/2021,192.4781672,336.6722796,111.3883756
10/21/2021,188.3791354,332.1542476,112.9609509
10/22/2021,185.9451544,326.2782412,109.7784488
10/25/2021,188.6556701,333.2356647,109.608892
10/26/2021,186.0088339,329.6933894,110.8294952
10/27/2021,182.8010762,314.5273435,111.3967415
10/28/2021,186.7149195,325.1458059,111.7437522
10/29/2021,188.6045799,327.7728216,115.5949483
11/1/2021,188.683827,333.3287798,117.8250477
11/2/2021,191.4918653,345.567277,118.5277911
11/3/2021,191.406376,343.8304302,118.4758179
11/4/2021,190.0510876,337.8298057,116.8668103
11/5/2021,189.3765808,337.0243883,113.8617325
11/8/2021,192.4542558,360.791032,114.3680577
11/9/2021,191.4370837,367.7746616,113.5222032
11/10/2021,189.1688699,375.7148114,112.8060379
11/11/2021,189.9264067,356.8620782,112.497067
11/12/2021,189.0574533,344.7281263,113.6952924
11/15/2021,188.061837,351.0883868,113.1587743
11/16/2021,184.7775169,325.683866,113.7764433
11/17/2021,185.0299709,318.0417401,112.989141
11/18/2021,184.2986757,307.1985748,113.6992218
11/19/2021,184.6117122,315.0194036,112.5358121
11/22/2021,184.5935851,313.2226175,109.2296094
11/23/2021,184.6154772,310.5041595,108.5687648
11/24/2021,184.609356,307.4079443,110.2072134
11/25/2021,184.5140895,321.1800522,112.057194
11/26/2021,184.8614877,291.2022994,114.1949755
11/29/2021,184.773301,304.9607467,114.9630831
11/30/2021,185.1312515,315.0584339,116.8847187
12/1/2021,185.0305639,324.3208734,116.3171731
12/2/2021,184.75593,316.0286148,115.0787739
12/3/2021,183.6214209,312.0330308,114.2042542
12/6/2021,183.5174893,266.8376564,122.6399053
12/7/2021,183.4048684,287.5197939,120.5257355
12/8/2021,183.7761842,287.3692486,119.3240433
12/9/2021,182.9984169,271.9057363,117.07932
12/10/2021,182.5704242,261.8710552,115.7542089
12/13/2021,183.0788414,250.4218057,104.5248107
12/14/2021,182.8073548,249.0445949,103.0263536
12/15/2021,182.7941904,244.4465508,102.0651419
12/16/2021,182.8009487,266.9098624,101.5417771
12/17/2021,182.5620279,252.4379976,100.9246776
12/20/2021,182.5705049,248.8993465,99.808376
12/21/2021,182.5434801,261.2521467,100.6302901
12/22/2021,182.4743919,270.1889622,99.95259418
12/23/2021,182.7899485,270.3124652,100.7101202
12/27/2021,182.6756622,290.0776702,101.4986609
12/28/2021,180.4074859,273.4479894,101.2743238
12/29/2021,179.6176288,265.8875482,101.8804792
12/30/2021,179.7710819,259.6507906,102.8576525
12/31/2021,179.5851101,264.749816,103.0578843
1/3/2022,179.6237046,263.578908,99.09552622
1/4/2022,179.621943,265.7286393,97.36218309
1/5/2022,179.6649804,265.7361666,98.62823038
1/6/2022,179.5982101,239.5234405,97.26721158
1/7/2022,180.450104,228.1107121,97.53067841
1/10/2022,180.5884698,221.1373977,97.94229237
1/11/2022,180.0798998,229.1190869,99.72470832
1/12/2022,179.6044057,242.9422129,97.60713758
1/13/2022,179.658074,240.4356335,98.73794461
1/14/2022,179.6668463,239.2432589,97.61207813
1/17/2022,179.4871748,239.0924348,100.4171859
1/18/2022,179.4421716,231.1620425,98.35909116
1/19/2022,179.2708068,230.0310012,98.50796914
1/20/2022,179.1000302,237.9524723,97.15083784
1/21/2022,178.2203553,208.6153735,102.000601
1/24/2022,178.7775591,170.4549256,107.5392476
1/25/2022,178.4271672,180.3828311,108.978973
1/26/2022,178.4366584,191.2508085,109.9062243
1/27/2022,178.511121,182.9585499,110.0117903
1/28/2022,177.5306412,182.7569864,107.081719
1/31/2022,177.172697,189.5019738,104.1047169
2/1/2022,176.9421977,196.6183063,104.0220313
2/2/2022,176.2337757,190.6383121,102.2825912
2/3/2022,176.3693362,187.5833575,102.2276207
2/4/2022,178.0422675,200.1156969,102.237273
2/7/2022,179.6443634,223.5974195,103.5809914
2/8/2022,179.5819408,218.6966122,103.7001341
2/9/2022,181.1111743,224.0950554,105.3369057
2/10/2022,178.813427,225.819078,107.1289435
2/11/2022,176.4352764,218.1036309,106.8049112
2/14/2022,176.8926833,205.3714009,100.3160335
2/15/2022,178.2382824,216.5301537,100.1189439
2/16/2022,177.8493423,212.2248366,99.5755381
2/17/2022,175.9938568,205.8631822,97.84833195
2/18/2022,175.7025721,194.601278,96.21339974
2/21/2022,175.9951455,188.1601691,96.97647181
2/22/2022,175.8801216,180.5317037,95.44552798
2/23/2022,175.972999,185.6566563,93.50554138
2/24/2022,175.8545371,170.1103441,95.39488757
2/25/2022,175.3096134,187.3533577,97.30058804
2/28/2022,175.2819817,195.3501015,98.47303209
3/1/2022,175.2067518,204.1703838,101.6644851
3/2/2022,174.8839822,205.4887704,104.0639886
3/3/2022,173.5275959,197.3877601,102.5972309
3/4/2022,171.113394,188.1913933,101.9085149
3/7/2022,170.8746295,181.731048,99.42056112
3/8/2022,170.6817431,178.2071726,95.39475019
3/9/2022,170.133674,193.295158,96.64799351
3/10/2022,170.0004603,180.1497647,95.25341392
3/11/2022,170.0153745,180.2473404,93.79259797
3/14/2022,169.1916469,178.923378,92.65476775
3/15/2022,169.2052012,179.3524321,95.04310075
3/16/2022,168.7167963,186.5222919,94.53495719
3/17/2022,168.699143,191.152954,95.30252322
3/18/2022,169.1063563,193.0738007,98.29077116
3/21/2022,169.2163572,197.1491179,100.5659655
3/22/2022,169.7746431,204.3398867,101.2109179
3/23/2022,170.4286216,208.1202467,99.47893307
3/24/2022,171.2816801,215.2413186,100.6567838
3/25/2022,171.3551528,213.9943016,100.4435817
3/28/2022,171.8303084,233.0014832,102.667111
3/29/2022,172.7663973,233.815543,103.1298595
3/30/2022,172.259603,230.6618975,103.6039837
3/31/2022,169.8822406,231.3934362,104.2437028
4/1/2022,171.9565715,231.271606,104.5857239
4/4/2022,172.0331847,231.9077994,101.697385
4/5/2022,170.3694455,230.3125767,99.64871123
4/6/2022,166.7611885,216.7626625,100.0125067
4/7/2022,167.2302378,212.072061,97.91652656
4/8/2022,166.947908,215.4858153,96.8358484
4/11/2022,165.7346311,196.0314584,98.97950916
4/12/2022,165.832173,195.9394585,99.70211466
4/13/2022,165.7069799,199.0030555,100.320534
4/14/2022,165.7519843,197.6679417,101.2652415
4/18/2022,165.5840814,191.5998506,98.87554125
4/19/2022,165.3507455,202.8871245,100.6551252
4/20/2022,165.3396821,202.5545309,101.5137473
4/21/2022,165.3285138,206.0034124,101.8833376
4/22/2022,165.3070297,193.6299819,102.4871236
4/25/2022,164.9584247,187.2627517,108.1865779
4/26/2022,165.8474515,187.3168365,107.3865491
4/27/2022,165.3891856,184.3324152,107.1011745
4/28/2022,165.0533298,186.1068983,107.3119427
4/29/2022,165.6562759,183.6387916,108.4166188
5/2/2022,165.4834983,177.8915851,110.8957301
5/3/2022,166.1321485,176.9991859,111.333438
5/4/2022,164.5647923,178.7374267,110.048737
5/5/2022,166.4943513,178.3922876,110.2850523
5/6/2022,166.8198966,169.1242724,109.907682
5/9/2022,171.5025875,149.364643,108.2380201
5/10/2022,169.5045823,145.0991926,109.5362953
5/11/2022,173.7740411,140.5031001,112.3628988
5/12/2022,175.1060812,123.115117,116.5925542
5/13/2022,174.0541229,133.7767915,120.0548949
5/16/2022,176.4476569,126.8104467,120.7055207
5/17/2022,175.2880231,130.3524433,117.9510663
