Date,Trend,Size Tilt Index,Core Index ,Income ,Credit ,Ethereum,Bitcoin,Litecoin,Polygon ,Coinbase US Equity                                                  ,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Maker 
12/16/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.8671,454.1424924,3.672599045,0,#N/A,1072.32,5071.13,17.86,2073.07,#N/A,23.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/17/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.94,456.2401346,3.729102605,0,#N/A,1051.1,5002.55,18.94,2041.89,#N/A,26.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/18/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.9,463.1757697,3.742308981,0,#N/A,1066.25,4923.08,20.7,2005.55,#N/A,26.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/21/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.91,437.6401295,3.433976626,0,#N/A,1078.4,4968.92,18.7,2021.15,#N/A,25.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/22/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.88,435.268379,3.384610799,0,#N/A,1072.43,5001.11,16.6,2038.97,#N/A,25.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/23/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.87093,442.6657271,3.565563514,0,#N/A,1070.5,5045.93,15.57,2064.29,#N/A,25.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/24/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.87,455.878713,3.632938688,0,#N/A,1076.1,5048.49,15.74,2060.99,#N/A,26.358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/28/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.842445938,421.0528796,3.454693929,0,#N/A,1069.08,5040.98,16.91,2056.5,#N/A,22.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/29/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.86,431.3400213,3.493508943,0,#N/A,1069.11,5107.94,16.08,2078.36,#N/A,24.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/30/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.896515517,426.043647,3.458319345,0,#N/A,1061.44,5065.85,17.29,2063.36,#N/A,25.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
12/31/2015,#N/A,#N/A,#N/A,#N/A,#N/A,0.94884,429.6771534,3.472025296,0,#N/A,1061.1,5007.41,18.21,2043.94,#N/A,25.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/4/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.95,433.4489711,3.498110759,0,#N/A,1074.61,4903.09,20.7,2012.66,#N/A,25.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/5/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.9426,432.6695026,3.47838366,0,#N/A,1077.68,4891.43,19.34,2016.71,#N/A,24.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/6/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.95,430.6778697,3.460348186,0,#N/A,1093.67,4835.77,20.59,1990.26,#N/A,26.882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/7/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.939947483,459.2089401,3.621570741,0,#N/A,1108.97,4689.43,24.99,1943.09,#N/A,26.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/8/2016,#N/A,#N/A,#N/A,#N/A,#N/A,0.985,454.1344237,3.576833157,0,#N/A,1104.15,4643.63,27.01,1922.03,#N/A,26.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/11/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.070906733,449.033059,3.567797825,0,#N/A,1094.2,4637.99,24.3,1923.67,#N/A,24.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.17745,441.7681572,3.507586121,0,#N/A,1086.56,4685.92,22.47,1938.68,#N/A,24.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/13/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.13743,432.3106452,3.470929041,0,#N/A,1093.59,4526.06,25.22,1890.28,#N/A,24.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/14/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.165920696,429.8232247,3.45390875,0,#N/A,1078.38,4615,23.95,1921.84,#N/A,24.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/15/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.290891047,367.8231999,3.035839337,0,#N/A,1088.88,4488.42,27.02,1880.33,#N/A,24.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.466244182,384.8651666,3.031704162,0,#N/A,1089.68,4488.42,27.02,1880.33,#N/A,24.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/19/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.353046598,378.161725,2.983330866,0,#N/A,1087.41,4476.95,26.05,1881.33,#N/A,25.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/20/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.45662153,420.6229242,3.393199101,0,#N/A,1100.92,4471.69,27.59,1859.33,#N/A,23.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/21/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.49593,409.2984597,3.219739468,0,#N/A,1101.2,4472.06,26.69,1868.99,#N/A,24.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/22/2016,#N/A,#N/A,#N/A,#N/A,#N/A,1.52,381.0464594,3.053519895,0,#N/A,1097.95,4591.18,22.34,1906.9,#N/A,27.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/25/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.53372159,391.9860973,3.105139276,0,#N/A,1107.9,4518.49,24.15,1877.08,#N/A,25.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/26/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.380586704,391.1429351,3.122198839,0,#N/A,1119.91,4567.67,22.5,1903.63,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/27/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.401309818,394.6275304,3.292567217,0,#N/A,1124.97,4468.17,23.11,1882.95,#N/A,28.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/28/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.546453319,378.9009956,3.082313138,0,#N/A,1115.33,4506.68,22.42,1893.36,#N/A,28.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
1/29/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.487635451,378.9999948,3.089402424,0,#N/A,1118.21,4613.95,20.2,1940.24,#N/A,28.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/1/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.167397367,371.2234351,3.042310442,0,#N/A,1128.41,4620.37,19.98,1939.38,#N/A,30.659,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/2/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.44653,372.9276312,3.043586255,0,#N/A,1129.01,4516.95,21.98,1903.03,#N/A,29.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/3/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.53,368.0982066,3.027266179,0,#N/A,1142.63,4504.24,21.65,1912.53,#N/A,32.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/4/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.55007,389.7230812,3.161295471,0,#N/A,1155.59,4509.56,21.84,1915.45,#N/A,35.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/5/2016,#N/A,#N/A,#N/A,#N/A,#N/A,2.56451,384.398414,3.106606556,0,#N/A,1173.4,4363.14,23.38,1880.05,#N/A,38.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/8/2016,#N/A,#N/A,#N/A,#N/A,#N/A,3.183772193,370.8143503,3.02397867,0,#N/A,1189.23,4283.75,26,1853.44,#N/A,36.958,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/9/2016,#N/A,#N/A,#N/A,#N/A,#N/A,3.893476765,373.5116129,3.036159752,0,#N/A,1189.13,4268.76,26.54,1852.21,#N/A,36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/10/2016,#N/A,#N/A,#N/A,#N/A,#N/A,4.377682845,379.0826116,3.053786839,0,#N/A,1197.12,4283.59,26.29,1851.86,#N/A,35.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/11/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.871940323,377.6391651,3.034371614,0,#N/A,1246.7,4266.84,28.14,1829.08,#N/A,34.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.470403844,382.2944565,3.067690898,0,#N/A,1237.97,4337.51,25.4,1864.78,#N/A,35.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/15/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.152687376,399.2676186,3.130990257,0,#N/A,1209.3,4337.51,25.4,1864.78,#N/A,35.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/16/2016,#N/A,#N/A,#N/A,#N/A,#N/A,4.262366795,407.0353095,3.179441743,0,#N/A,1200.44,4435.96,24.11,1895.58,#N/A,35.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/17/2016,#N/A,#N/A,#N/A,#N/A,#N/A,3.810980289,415.3241134,3.213459758,0,#N/A,1208.5,4534.06,22.31,1926.82,#N/A,38.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,4.366827736,421.289663,3.222021225,0,#N/A,1230.87,4487.54,21.64,1917.83,#N/A,38.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/19/2016,#N/A,#N/A,#N/A,#N/A,#N/A,4.585640583,419.6265285,3.216017546,0,#N/A,1226.8,4504.43,20.53,1917.78,#N/A,38.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/22/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.593708536,437.5352951,3.466139653,0,#N/A,1208.63,4570.61,19.38,1945.5,#N/A,38.558,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/23/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.609936197,420.0325926,3.388302676,0,#N/A,1226.85,4503.58,20.98,1921.27,#N/A,36.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/24/2016,#N/A,#N/A,#N/A,#N/A,#N/A,6.234281009,423.9951125,3.350266371,0,#N/A,1228.75,4542.61,20.72,1929.8,#N/A,36.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/25/2016,#N/A,#N/A,#N/A,#N/A,#N/A,6.072274345,424.0908703,3.35905797,0,#N/A,1232.91,4582.21,19.11,1951.7,#N/A,37.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/26/2016,#N/A,#N/A,#N/A,#N/A,#N/A,5.875550437,431.762242,3.408397343,0,#N/A,1223.46,4590.47,19.81,1948.05,#N/A,36.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
2/29/2016,#N/A,#N/A,#N/A,#N/A,#N/A,6.333253431,437.7758726,3.425535657,0,#N/A,1238.67,4557.95,20.55,1932.23,#N/A,35.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/1/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.5263757,432.8078672,3.407996462,0,#N/A,1232.15,4689.6,17.7,1978.35,#N/A,36.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/2/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.518787908,423.0797894,3.350859674,0,#N/A,1239.98,4703.42,17.09,1986.45,#N/A,36.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/3/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.284910244,419.2688213,3.279949813,0,#N/A,1264.25,4707.42,16.7,1993.4,#N/A,34.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/4/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.978698143,407.9901543,3.204400578,0,#N/A,1258.95,4717.02,16.86,1999.99,#N/A,31.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/7/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.476884016,413.2293662,3.24798491,0,#N/A,1267.33,4708.25,17.35,2001.76,#N/A,31.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/8/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.772849628,411.4259532,3.225904397,0,#N/A,1261.44,4648.83,18.67,1979.26,#N/A,31.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/9/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.81709865,412.5407035,3.261484265,0,#N/A,1253.23,4674.38,18.34,1989.26,#N/A,31.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/10/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.16565112,416.3409287,3.26934755,0,#N/A,1272.25,4662.16,18.05,1989.57,#N/A,32.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/11/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.1229054,419.5119342,3.359803015,0,#N/A,1249.45,4748.47,16.5,2022.19,#N/A,32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/14/2016,#N/A,#N/A,#N/A,#N/A,#N/A,12.31138585,415.0269573,3.278752651,0,#N/A,1235.27,4750.28,16.92,2019.64,#N/A,32.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/15/2016,#N/A,#N/A,#N/A,#N/A,#N/A,13.04229902,415.2664003,3.297756709,0,#N/A,1232.38,4728.67,16.84,2015.93,#N/A,29.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/16/2016,#N/A,#N/A,#N/A,#N/A,#N/A,12.70282095,417.0241185,3.297060392,0,#N/A,1262.57,4763.97,14.99,2027.22,#N/A,32.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/17/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.05033061,418.6053638,3.290491257,0,#N/A,1257.97,4774.98,14.44,2040.59,#N/A,32.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.84613985,408.9015874,3.164855802,0,#N/A,1255.4,4795.65,14.02,2049.58,#N/A,31.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/21/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.83476552,411.6017741,3.193036833,0,#N/A,1243.75,4808.87,13.79,2051.6,#N/A,32.158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/22/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.29600894,416.5816538,3.222600852,0,#N/A,1248.32,4821.66,14.17,2049.8,#N/A,32.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/23/2016,#N/A,#N/A,#N/A,#N/A,#N/A,12.40522757,417.3782995,3.234605597,0,#N/A,1220.11,4768.86,14.94,2036.71,#N/A,35.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/24/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.16782094,413.5602399,3.188587923,0,#N/A,1216.82,4773.51,14.74,2035.94,#N/A,33.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/25/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.65611213,416.3732438,3.223659708,0,#N/A,1217.05,4773.51,14.74,2035.94,#N/A,33.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/28/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.65682228,422.9174468,3.252725415,0,#N/A,1221.71,4766.79,15.24,2037.05,#N/A,32.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/29/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.68895052,415.8638288,3.222405674,0,#N/A,1242.2,4846.62,13.82,2055.01,#N/A,32.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/30/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.8662581,412.7776978,3.20887743,0,#N/A,1225.02,4869.29,13.56,2063.95,#N/A,32.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
3/31/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.380502,415.9568112,3.26104681,0,#N/A,1232.75,4869.85,13.95,2059.74,#N/A,31.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/1/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.63468257,417.2006603,3.253575117,0,#N/A,1222.6,4914.54,13.1,2072.78,#N/A,31.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/4/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.12544643,419.5407279,3.237609981,0,#N/A,1215.43,4891.8,14.12,2066.13,#N/A,31.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/5/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.43644489,422.5013644,3.252919006,0,#N/A,1231.35,4843.93,15.42,2045.17,#N/A,30.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/6/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.72407408,421.9071912,3.255845709,0,#N/A,1222.47,4920.72,14.09,2066.66,#N/A,30.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/7/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.09231544,421.46722,3.242246365,0,#N/A,1240.45,4848.37,16.16,2041.91,#N/A,30.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/8/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.714492462,418.6434605,3.21530528,0,#N/A,1240.69,4850.69,15.36,2047.6,#N/A,30.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/11/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.695256715,423.273044,3.249756978,0,#N/A,1257.88,4833.4,16.26,2041.99,#N/A,30.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.494964174,427.4276646,3.286129916,0,#N/A,1255.63,4872.09,14.85,2061.72,#N/A,31.52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/13/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.045424461,424.8725181,3.252638303,0,#N/A,1242.47,4947.42,13.84,2082.42,#N/A,30.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/14/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.455838275,425.856595,3.256757554,0,#N/A,1227.89,4945.89,13.72,2082.78,#N/A,30.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/15/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.210572013,430.7244188,3.293128749,0,#N/A,1233.99,4938.22,13.62,2080.73,#N/A,29.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.987088524,429.6569337,3.263622455,0,#N/A,1232.49,4960.02,13.35,2094.34,#N/A,30.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/19/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.747548649,437.5687262,3.314102382,0,#N/A,1250.19,4940.33,13.24,2100.8,#N/A,29.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/20/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.505087213,442.6616533,3.296713857,0,#N/A,1244.25,4948.15,13.28,2102.4,#N/A,28.165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/21/2016,#N/A,#N/A,#N/A,#N/A,#N/A,8.151817165,452.1647028,3.370661076,0,#N/A,1248.05,4945.93,13.95,2091.48,#N/A,31.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/22/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.906739117,448.1344213,3.362522168,0,#N/A,1233.03,4906.23,13.22,2091.58,#N/A,29.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/25/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.519648953,465.3160067,3.858530114,0,#N/A,1237.97,4895.79,14.08,2087.79,#N/A,28.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/26/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.432436472,469.6087645,4.088449407,0,#N/A,1243.4,4888.28,13.96,2091.7,#N/A,29.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/27/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.792925085,445.7411131,3.906233497,0,#N/A,1245.83,4863.14,13.77,2095.15,#N/A,28.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/28/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.254016844,451.0600618,3.814206315,0,#N/A,1266.26,4805.29,15.22,2075.81,#N/A,29.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
4/29/2016,#N/A,#N/A,#N/A,#N/A,#N/A,7.449840876,457.0099652,3.842126291,0,#N/A,1293.53,4775.36,15.7,2065.3,#N/A,28.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/2/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.07125278,444.9330612,3.679605964,0,#N/A,1291.55,4817.59,14.68,2081.43,#N/A,27.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/3/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.362546265,451.6288504,3.766702446,0,#N/A,1286.5,4763.22,15.6,2063.37,#N/A,28.48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/4/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.377364057,448.3679676,3.757734616,0,#N/A,1279.68,4725.64,16.05,2051.12,#N/A,27.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/5/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.76751993,449.3360725,3.725123384,0,#N/A,1277.74,4717.09,15.91,2050.63,#N/A,26.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/6/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.376137618,461.6938624,3.842383034,0,#N/A,1288.99,4736.16,14.72,2057.14,#N/A,26.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/9/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.355568318,463.4622317,4.11232721,0,#N/A,1263.88,4750.21,14.57,2058.69,#N/A,26.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/10/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.392068591,451.0796683,3.824748296,0,#N/A,1265.84,4809.88,13.63,2084.39,#N/A,27.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/11/2016,#N/A,#N/A,#N/A,#N/A,#N/A,9.931943048,453.8963053,3.88726357,0,#N/A,1277.21,4760.69,14.69,2064.46,#N/A,27.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/12/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.08661006,455.6072559,3.878255529,0,#N/A,1263.68,4737.33,14.41,2064.11,#N/A,29.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/13/2016,#N/A,#N/A,#N/A,#N/A,#N/A,10.60198706,457.2419027,3.959741272,0,#N/A,1273.45,4717.68,15.04,2046.61,#N/A,31.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/16/2016,#N/A,#N/A,#N/A,#N/A,#N/A,11.11417694,455.2240773,4.021889781,0,#N/A,1274.16,4775.46,14.68,2066.66,#N/A,34.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/17/2016,#N/A,#N/A,#N/A,#N/A,#N/A,12.18612969,453.545777,3.976560744,0,#N/A,1278.95,4715.73,15.57,2047.21,#N/A,36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/18/2016,#N/A,#N/A,#N/A,#N/A,#N/A,13.36694918,454.4861841,4.007161871,0,#N/A,1258.5,4739.12,15.95,2047.63,#N/A,34.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
5/19/2016,#N/A,#N/A,#N/A,#N/A,#N/A,14.49554691,437.7241871,3.813862038,0,#N/A,1254.75,4712.53,16.33,2040.04,#N/A,35.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,0,0,0
