hourly_time,seller,buyer,tx_cnt,price,
2023-07-09 01:00:00.000 UTC,74,103,236,1.57E-06,
2023-07-09 02:00:00.000 UTC,63,54,124,1.57E-06,
2023-07-09 03:00:00.000 UTC,63,68,127,1.56E-06,
2023-07-09 04:00:00.000 UTC,48,64,115,1.56E-06,
2023-07-09 05:00:00.000 UTC,54,62,106,1.56E-06,
2023-07-09 06:00:00.000 UTC,58,49,99,1.56E-06,
2023-07-09 07:00:00.000 UTC,52,59,95,1.56E-06,
2023-07-09 08:00:00.000 UTC,50,57,89,1.56E-06,
2023-07-09 09:00:00.000 UTC,51,48,88,1.56E-06,
2023-07-09 10:00:00.000 UTC,72,55,108,1.56E-06,
2023-07-09 11:00:00.000 UTC,60,60,90,1.56E-06,
2023-07-09 12:00:00.000 UTC,63,63,98,1.56E-06,
2023-07-09 13:00:00.000 UTC,75,74,128,1.56E-06,
2023-07-09 14:00:00.000 UTC,74,83,139,1.54E-06,
2023-07-09 15:00:00.000 UTC,75,85,143,1.55E-06,
2023-07-09 16:00:00.000 UTC,74,73,129,1.55E-06,
2023-07-09 17:00:00.000 UTC,81,69,127,1.55E-06,
2023-07-09 18:00:00.000 UTC,105,82,184,1.55E-06,
2023-07-09 19:00:00.000 UTC,114,133,273,1.55E-06,
2023-07-09 20:00:00.000 UTC,197,217,479,1.55E-06,
2023-07-09 21:00:00.000 UTC,217,231,691,1.56E-06,
2023-07-09 22:00:00.000 UTC,99,108,217,1.54E-06,
2023-07-09 23:00:00.000 UTC,177,307,628,1.55E-06,
2023-07-10 00:00:00.000 UTC,136,189,401,1.50E-06,
2023-07-10 01:00:00.000 UTC,298,349,1134,1.46E-06,
2023-07-10 02:00:00.000 UTC,320,326,1221,1.46E-06,
2023-07-10 03:00:00.000 UTC,118,135,264,1.48E-06,
2023-07-10 04:00:00.000 UTC,163,223,446,1.47E-06,
2023-07-10 05:00:00.000 UTC,155,237,439,1.47E-06,
2023-07-10 06:00:00.000 UTC,105,117,267,1.46E-06,
2023-07-10 07:00:00.000 UTC,70,108,275,1.45E-06,
2023-07-10 08:00:00.000 UTC,68,82,148,1.45E-06,
2023-07-10 09:00:00.000 UTC,70,89,152,1.47E-06,
2023-07-10 10:00:00.000 UTC,62,75,110,1.48E-06,
2023-07-10 11:00:00.000 UTC,68,72,111,1.48E-06,
2023-07-10 12:00:00.000 UTC,76,89,158,1.49E-06,
2023-07-10 13:00:00.000 UTC,73,75,129,1.49E-06,
2023-07-10 14:00:00.000 UTC,100,107,201,1.50E-06,
2023-07-10 15:00:00.000 UTC,79,71,131,1.50E-06,
2023-07-10 16:00:00.000 UTC,111,99,184,1.50E-06,
2023-07-10 17:00:00.000 UTC,100,97,178,1.51E-06,
2023-07-10 18:00:00.000 UTC,107,124,215,1.53E-06,
2023-07-10 19:00:00.000 UTC,84,127,218,1.55E-06,
2023-07-10 20:00:00.000 UTC,99,117,221,1.57E-06,
2023-07-10 21:00:00.000 UTC,109,132,231,1.54E-06,
2023-07-10 22:00:00.000 UTC,96,84,173,1.51E-06,
2023-07-10 23:00:00.000 UTC,78,77,152,1.51E-06,
2023-07-11 00:00:00.000 UTC,81,68,159,1.51E-06,
2023-07-11 01:00:00.000 UTC,71,123,206,1.51E-06,
2023-07-11 02:00:00.000 UTC,101,114,234,1.51E-06,
2023-07-11 03:00:00.000 UTC,86,94,158,1.50E-06,
2023-07-11 04:00:00.000 UTC,86,87,161,1.51E-06,
2023-07-11 05:00:00.000 UTC,81,78,140,1.51E-06,
2023-07-11 06:00:00.000 UTC,62,77,122,1.52E-06,
2023-07-11 07:00:00.000 UTC,82,76,203,1.52E-06,
2023-07-11 08:00:00.000 UTC,85,82,159,1.52E-06,
2023-07-11 09:00:00.000 UTC,71,60,101,1.51E-06,
2023-07-11 10:00:00.000 UTC,58,73,115,1.51E-06,
2023-07-11 11:00:00.000 UTC,87,88,136,1.51E-06,
2023-07-11 12:00:00.000 UTC,73,77,145,1.50E-06,
2023-07-11 13:00:00.000 UTC,81,103,168,1.50E-06,
2023-07-11 14:00:00.000 UTC,75,94,144,1.50E-06,
2023-07-11 15:00:00.000 UTC,82,85,170,1.51E-06,
2023-07-11 16:00:00.000 UTC,90,88,165,1.50E-06,
2023-07-11 17:00:00.000 UTC,127,159,288,1.50E-06,
2023-07-11 18:00:00.000 UTC,146,135,403,1.49E-06,
2023-07-11 19:00:00.000 UTC,121,114,235,1.49E-06,
2023-07-11 20:00:00.000 UTC,155,217,434,1.49E-06,
2023-07-11 21:00:00.000 UTC,133,129,244,1.49E-06,
2023-07-11 22:00:00.000 UTC,107,93,209,1.49E-06,
2023-07-11 23:00:00.000 UTC,87,97,188,1.50E-06,
2023-07-12 00:00:00.000 UTC,75,99,167,1.50E-06,
2023-07-12 01:00:00.000 UTC,80,96,185,1.52E-06,
2023-07-12 02:00:00.000 UTC,90,117,229,1.52E-06,
2023-07-12 03:00:00.000 UTC,89,95,191,1.52E-06,
2023-07-12 04:00:00.000 UTC,84,94,157,1.52E-06,
2023-07-12 05:00:00.000 UTC,75,92,168,1.53E-06,
2023-07-12 06:00:00.000 UTC,58,99,165,1.54E-06,
2023-07-12 07:00:00.000 UTC,62,83,141,1.54E-06,
2023-07-12 08:00:00.000 UTC,70,82,120,1.54E-06,
2023-07-12 09:00:00.000 UTC,67,75,120,1.54E-06,
2023-07-12 10:00:00.000 UTC,56,67,103,1.54E-06,
2023-07-12 11:00:00.000 UTC,75,90,141,1.54E-06,
2023-07-12 12:00:00.000 UTC,85,108,178,1.54E-06,
2023-07-12 13:00:00.000 UTC,94,97,194,1.55E-06,
2023-07-12 14:00:00.000 UTC,107,119,220,1.55E-06,
2023-07-12 15:00:00.000 UTC,97,114,200,1.54E-06,
2023-07-12 16:00:00.000 UTC,92,86,165,1.51E-06,
2023-07-12 17:00:00.000 UTC,63,61,102,1.51E-06,
2023-07-12 18:00:00.000 UTC,71,77,129,1.51E-06,
2023-07-12 19:00:00.000 UTC,101,119,199,1.50E-06,
2023-07-12 20:00:00.000 UTC,116,216,498,1.50E-06,
2023-07-12 21:00:00.000 UTC,90,176,383,1.50E-06,
2023-07-12 22:00:00.000 UTC,123,128,305,1.50E-06,
2023-07-12 23:00:00.000 UTC,105,107,215,1.50E-06,
2023-07-13 00:00:00.000 UTC,93,96,175,1.50E-06,
2023-07-13 01:00:00.000 UTC,79,77,160,1.49E-06,
2023-07-13 02:00:00.000 UTC,89,87,200,1.49E-06,
2023-07-13 03:00:00.000 UTC,95,94,184,1.48E-06,
2023-07-13 04:00:00.000 UTC,94,101,202,1.47E-06,
2023-07-13 05:00:00.000 UTC,79,88,162,1.47E-06,
2023-07-13 06:00:00.000 UTC,72,79,129,1.47E-06,
2023-07-13 07:00:00.000 UTC,70,66,124,1.49E-06,
2023-07-13 08:00:00.000 UTC,48,41,78,1.48E-06,
2023-07-13 09:00:00.000 UTC,55,60,95,1.49E-06,
2023-07-13 10:00:00.000 UTC,55,73,116,1.50E-06,
2023-07-13 11:00:00.000 UTC,68,71,127,1.50E-06,
2023-07-13 12:00:00.000 UTC,85,85,153,1.49E-06,
2023-07-13 13:00:00.000 UTC,70,82,137,1.49E-06,
2023-07-13 14:00:00.000 UTC,79,88,146,1.50E-06,
2023-07-13 15:00:00.000 UTC,91,132,226,1.54E-06,
2023-07-13 16:00:00.000 UTC,150,230,377,1.55E-06,
2023-07-13 17:00:00.000 UTC,165,329,554,1.62E-06,
2023-07-13 18:00:00.000 UTC,268,462,867,1.68E-06,
2023-07-13 19:00:00.000 UTC,190,252,492,1.68E-06,
2023-07-13 20:00:00.000 UTC,194,231,419,1.67E-06,
2023-07-13 21:00:00.000 UTC,149,153,318,1.64E-06,
2023-07-13 22:00:00.000 UTC,143,198,377,1.68E-06,
2023-07-13 23:00:00.000 UTC,152,195,405,1.69E-06,
2023-07-14 00:00:00.000 UTC,153,234,465,1.71E-06,
2023-07-14 01:00:00.000 UTC,208,416,817,1.78E-06,
2023-07-14 02:00:00.000 UTC,249,491,1048,1.79E-06,
2023-07-14 03:00:00.000 UTC,205,332,656,1.76E-06,
2023-07-14 04:00:00.000 UTC,149,227,451,1.77E-06,
2023-07-14 05:00:00.000 UTC,168,194,436,1.75E-06,
2023-07-14 06:00:00.000 UTC,125,200,349,1.76E-06,
2023-07-14 07:00:00.000 UTC,119,131,263,1.76E-06,
2023-07-14 08:00:00.000 UTC,114,142,246,1.75E-06,
2023-07-14 09:00:00.000 UTC,110,133,231,1.74E-06,
2023-07-14 10:00:00.000 UTC,116,160,273,1.75E-06,
2023-07-14 11:00:00.000 UTC,171,159,347,1.76E-06,
2023-07-14 12:00:00.000 UTC,100,161,275,1.76E-06,
2023-07-14 13:00:00.000 UTC,130,151,257,1.74E-06,
2023-07-14 14:00:00.000 UTC,117,169,277,1.76E-06,
2023-07-14 15:00:00.000 UTC,183,323,643,1.83E-06,
2023-07-14 16:00:00.000 UTC,175,293,627,1.80E-06,
2023-07-14 17:00:00.000 UTC,192,219,507,1.74E-06,
2023-07-14 18:00:00.000 UTC,205,225,596,1.65E-06,
2023-07-14 19:00:00.000 UTC,160,237,487,1.58E-06,
2023-07-14 20:00:00.000 UTC,159,202,451,1.59E-06,
2023-07-14 21:00:00.000 UTC,178,228,503,1.60E-06,
2023-07-14 22:00:00.000 UTC,96,140,278,1.60E-06,
2023-07-14 23:00:00.000 UTC,122,155,327,1.63E-06,
2023-07-15 00:00:00.000 UTC,118,142,328,1.63E-06,
2023-07-15 01:00:00.000 UTC,88,122,231,1.63E-06,
2023-07-15 02:00:00.000 UTC,86,115,230,1.63E-06,
2023-07-15 03:00:00.000 UTC,89,108,187,1.62E-06,
2023-07-15 04:00:00.000 UTC,89,93,183,1.62E-06,
2023-07-15 05:00:00.000 UTC,85,83,181,1.62E-06,
2023-07-15 06:00:00.000 UTC,82,92,213,1.62E-06,
2023-07-15 07:00:00.000 UTC,105,145,319,1.66E-06,
2023-07-15 08:00:00.000 UTC,95,102,204,1.68E-06,
2023-07-15 09:00:00.000 UTC,73,90,160,1.69E-06,
2023-07-15 10:00:00.000 UTC,70,100,150,1.69E-06,
2023-07-15 11:00:00.000 UTC,102,101,195,1.68E-06,
2023-07-15 12:00:00.000 UTC,74,108,178,1.68E-06,
2023-07-15 13:00:00.000 UTC,80,110,181,1.67E-06,
2023-07-15 14:00:00.000 UTC,102,115,207,1.66E-06,
2023-07-15 15:00:00.000 UTC,81,113,195,1.67E-06,
2023-07-15 16:00:00.000 UTC,110,135,241,1.65E-06,
2023-07-15 17:00:00.000 UTC,115,100,202,1.65E-06,
2023-07-15 18:00:00.000 UTC,97,115,244,1.66E-06,
2023-07-15 19:00:00.000 UTC,104,123,240,1.67E-06,
2023-07-15 20:00:00.000 UTC,110,111,226,1.66E-06,
2023-07-15 21:00:00.000 UTC,106,112,205,1.65E-06,
2023-07-15 22:00:00.000 UTC,125,147,309,1.64E-06,
2023-07-15 23:00:00.000 UTC,88,98,179,1.64E-06,
2023-07-16 00:00:00.000 UTC,74,91,167,1.65E-06,
2023-07-16 01:00:00.000 UTC,93,98,220,1.66E-06,
2023-07-16 02:00:00.000 UTC,104,102,225,1.62E-06,
2023-07-16 03:00:00.000 UTC,108,91,203,1.62E-06,
2023-07-16 04:00:00.000 UTC,86,63,171,1.61E-06,
2023-07-16 05:00:00.000 UTC,65,86,146,1.62E-06,
2023-07-16 06:00:00.000 UTC,68,55,95,1.62E-06,
2023-07-16 07:00:00.000 UTC,62,107,149,1.62E-06,
2023-07-16 08:00:00.000 UTC,61,121,164,1.62E-06,
2023-07-16 09:00:00.000 UTC,71,67,131,1.62E-06,
2023-07-16 10:00:00.000 UTC,94,77,169,1.63E-06,
2023-07-16 11:00:00.000 UTC,64,66,111,1.62E-06,
2023-07-16 12:00:00.000 UTC,82,88,146,1.62E-06,
2023-07-16 13:00:00.000 UTC,71,59,133,1.61E-06,
2023-07-16 14:00:00.000 UTC,80,100,181,1.63E-06,
2023-07-16 15:00:00.000 UTC,94,79,178,1.63E-06,
2023-07-16 16:00:00.000 UTC,100,91,172,1.62E-06,
2023-07-16 17:00:00.000 UTC,105,99,200,1.61E-06,
2023-07-16 18:00:00.000 UTC,123,123,253,1.60E-06,
2023-07-16 19:00:00.000 UTC,120,130,238,1.58E-06,
2023-07-16 20:00:00.000 UTC,109,367,870,1.59E-06,
2023-07-16 21:00:00.000 UTC,116,277,450,1.59E-06,
2023-07-16 22:00:00.000 UTC,85,78,147,1.59E-06,
2023-07-16 23:00:00.000 UTC,77,61,136,1.58E-06,
2023-07-17 00:00:00.000 UTC,130,129,291,1.56E-06,
2023-07-17 01:00:00.000 UTC,132,146,301,1.53E-06,
2023-07-17 02:00:00.000 UTC,111,102,205,1.54E-06,
2023-07-17 03:00:00.000 UTC,87,80,160,1.54E-06,
2023-07-17 04:00:00.000 UTC,108,73,174,1.54E-06,
2023-07-17 05:00:00.000 UTC,76,84,159,1.55E-06,
2023-07-17 06:00:00.000 UTC,74,78,159,1.54E-06,
2023-07-17 07:00:00.000 UTC,60,73,126,1.55E-06,
2023-07-17 08:00:00.000 UTC,70,87,151,1.56E-06,
2023-07-17 09:00:00.000 UTC,84,84,159,1.56E-06,
2023-07-17 10:00:00.000 UTC,84,90,188,1.53E-06,
2023-07-17 11:00:00.000 UTC,76,87,141,1.56E-06,
2023-07-17 12:00:00.000 UTC,70,79,139,1.54E-06,
2023-07-17 13:00:00.000 UTC,96,94,188,1.55E-06,
2023-07-17 14:00:00.000 UTC,75,72,126,1.56E-06,
2023-07-17 15:00:00.000 UTC,87,99,175,1.57E-06,
2023-07-17 16:00:00.000 UTC,92,90,184,1.57E-06,
2023-07-17 17:00:00.000 UTC,95,95,189,1.55E-06,
2023-07-17 18:00:00.000 UTC,97,106,208,1.54E-06,
2023-07-17 19:00:00.000 UTC,108,160,256,1.54E-06,
2023-07-17 20:00:00.000 UTC,410,413,1295,1.55E-06,
2023-07-17 21:00:00.000 UTC,303,291,793,1.55E-06,
2023-07-17 22:00:00.000 UTC,220,224,510,1.59E-06,
2023-07-17 23:00:00.000 UTC,280,279,771,1.58E-06,
2023-07-18 00:00:00.000 UTC,172,189,421,1.58E-06,
2023-07-18 01:00:00.000 UTC,173,242,471,1.58E-06,
2023-07-18 02:00:00.000 UTC,153,195,390,1.59E-06,
2023-07-18 03:00:00.000 UTC,134,136,286,1.56E-06,
2023-07-18 04:00:00.000 UTC,147,141,296,1.55E-06,
2023-07-18 05:00:00.000 UTC,114,121,248,1.56E-06,
2023-07-18 06:00:00.000 UTC,123,141,253,1.55E-06,
2023-07-18 07:00:00.000 UTC,97,97,175,1.53E-06,
2023-07-18 08:00:00.000 UTC,84,94,165,1.53E-06,
2023-07-18 09:00:00.000 UTC,58,68,107,1.53E-06,
2023-07-18 10:00:00.000 UTC,74,82,133,1.53E-06,
2023-07-18 11:00:00.000 UTC,64,76,121,1.53E-06,
2023-07-18 12:00:00.000 UTC,97,102,189,1.50E-06,
2023-07-18 13:00:00.000 UTC,117,139,233,1.50E-06,
2023-07-18 14:00:00.000 UTC,106,104,188,1.51E-06,
2023-07-18 15:00:00.000 UTC,83,85,143,1.51E-06,
2023-07-18 16:00:00.000 UTC,96,92,174,1.51E-06,
2023-07-18 17:00:00.000 UTC,100,88,164,1.50E-06,
2023-07-18 18:00:00.000 UTC,106,103,194,1.52E-06,
2023-07-18 19:00:00.000 UTC,112,138,232,1.52E-06,
2023-07-18 20:00:00.000 UTC,121,110,216,1.51E-06,
2023-07-18 21:00:00.000 UTC,211,213,651,1.51E-06,
2023-07-18 22:00:00.000 UTC,173,147,367,1.51E-06,
2023-07-18 23:00:00.000 UTC,139,138,343,1.52E-06,
2023-07-19 00:00:00.000 UTC,137,161,360,1.53E-06,
2023-07-19 01:00:00.000 UTC,195,190,467,1.54E-06,
2023-07-19 02:00:00.000 UTC,184,187,458,1.54E-06,
2023-07-19 03:00:00.000 UTC,211,206,503,1.56E-06,
2023-07-19 04:00:00.000 UTC,126,118,261,1.56E-06,
2023-07-19 05:00:00.000 UTC,91,99,199,1.56E-06,
2023-07-19 06:00:00.000 UTC,114,80,203,1.56E-06,
2023-07-19 07:00:00.000 UTC,79,74,157,1.55E-06,
2023-07-19 08:00:00.000 UTC,85,80,146,1.54E-06,
2023-07-19 09:00:00.000 UTC,75,77,141,1.53E-06,
2023-07-19 10:00:00.000 UTC,95,108,203,1.54E-06,
2023-07-19 11:00:00.000 UTC,87,84,150,1.54E-06,
2023-07-19 12:00:00.000 UTC,75,79,158,1.54E-06,
2023-07-19 13:00:00.000 UTC,92,90,169,1.54E-06,
2023-07-19 14:00:00.000 UTC,100,94,190,1.54E-06,
2023-07-19 15:00:00.000 UTC,107,101,187,1.53E-06,
2023-07-19 16:00:00.000 UTC,80,83,170,1.54E-06,
2023-07-19 17:00:00.000 UTC,106,111,213,1.55E-06,
2023-07-19 18:00:00.000 UTC,124,99,247,1.55E-06,
2023-07-19 19:00:00.000 UTC,104,85,190,1.55E-06,
2023-07-19 20:00:00.000 UTC,125,159,347,1.55E-06,
2023-07-19 21:00:00.000 UTC,122,72,178,1.53E-06,
2023-07-19 22:00:00.000 UTC,110,100,199,1.53E-06,
2023-07-19 23:00:00.000 UTC,112,89,216,1.52E-06,
2023-07-20 00:00:00.000 UTC,105,84,174,1.53E-06,
2023-07-20 01:00:00.000 UTC,98,92,173,1.53E-06,
2023-07-20 02:00:00.000 UTC,80,83,173,1.54E-06,
2023-07-20 03:00:00.000 UTC,94,79,180,1.54E-06,
2023-07-20 04:00:00.000 UTC,84,75,138,1.53E-06,
2023-07-20 05:00:00.000 UTC,72,70,127,1.54E-06,
2023-07-20 06:00:00.000 UTC,94,63,142,1.54E-06,
2023-07-20 07:00:00.000 UTC,53,63,100,1.55E-06,
2023-07-20 08:00:00.000 UTC,74,83,157,1.56E-06,
2023-07-20 09:00:00.000 UTC,93,99,173,1.56E-06,
2023-07-20 10:00:00.000 UTC,86,99,179,1.57E-06,
2023-07-20 11:00:00.000 UTC,79,80,163,1.56E-06,
2023-07-20 12:00:00.000 UTC,104,105,197,1.56E-06,
2023-07-20 13:00:00.000 UTC,107,95,183,1.55E-06,
2023-07-20 14:00:00.000 UTC,73,103,168,1.54E-06,
2023-07-20 15:00:00.000 UTC,96,86,156,1.51E-06,
2023-07-20 16:00:00.000 UTC,100,99,185,1.51E-06,
2023-07-20 17:00:00.000 UTC,124,85,181,1.50E-06,
2023-07-20 18:00:00.000 UTC,111,97,210,1.50E-06,
2023-07-20 19:00:00.000 UTC,96,76,151,1.50E-06,
2023-07-20 20:00:00.000 UTC,120,112,222,1.49E-06,
2023-07-20 21:00:00.000 UTC,107,111,233,1.49E-06,
2023-07-20 22:00:00.000 UTC,90,73,167,1.50E-06,
2023-07-20 23:00:00.000 UTC,67,59,142,1.50E-06,
2023-07-21 00:00:00.000 UTC,102,88,224,1.49E-06,
2023-07-21 01:00:00.000 UTC,78,80,175,1.50E-06,
2023-07-21 02:00:00.000 UTC,83,80,172,1.51E-06,
2023-07-21 03:00:00.000 UTC,76,79,148,1.52E-06,
2023-07-21 04:00:00.000 UTC,77,79,165,1.51E-06,
2023-07-21 05:00:00.000 UTC,100,84,210,1.51E-06,
2023-07-21 06:00:00.000 UTC,75,87,163,1.51E-06,
2023-07-21 07:00:00.000 UTC,66,71,111,1.51E-06,
2023-07-21 08:00:00.000 UTC,58,64,99,1.50E-06,
2023-07-21 09:00:00.000 UTC,81,88,152,1.50E-06,
2023-07-21 10:00:00.000 UTC,98,115,275,1.50E-06,
2023-07-21 11:00:00.000 UTC,127,272,668,1.50E-06,
2023-07-21 12:00:00.000 UTC,154,146,358,1.50E-06,
2023-07-21 13:00:00.000 UTC,122,117,255,1.50E-06,
2023-07-21 14:00:00.000 UTC,109,113,210,1.50E-06,
2023-07-21 15:00:00.000 UTC,99,111,211,1.52E-06,
2023-07-21 16:00:00.000 UTC,103,97,190,1.52E-06,
2023-07-21 17:00:00.000 UTC,92,81,153,1.52E-06,
2023-07-21 18:00:00.000 UTC,84,88,136,1.54E-06,
2023-07-21 19:00:00.000 UTC,87,80,159,1.53E-06,
2023-07-21 20:00:00.000 UTC,87,98,160,1.53E-06,
2023-07-21 21:00:00.000 UTC,98,84,164,1.53E-06,
2023-07-21 22:00:00.000 UTC,64,59,111,1.53E-06,
2023-07-21 23:00:00.000 UTC,93,82,169,1.53E-06,
2023-07-22 00:00:00.000 UTC,101,78,151,1.52E-06,
2023-07-22 01:00:00.000 UTC,67,65,123,1.52E-06,
2023-07-22 02:00:00.000 UTC,82,80,176,1.52E-06,
2023-07-22 03:00:00.000 UTC,56,48,112,1.52E-06,
2023-07-22 04:00:00.000 UTC,90,83,193,1.54E-06,
2023-07-22 05:00:00.000 UTC,79,64,134,1.53E-06,
2023-07-22 06:00:00.000 UTC,70,57,103,1.53E-06,
2023-07-22 07:00:00.000 UTC,65,61,102,1.53E-06,
2023-07-22 08:00:00.000 UTC,72,90,169,1.53E-06,
2023-07-22 09:00:00.000 UTC,76,90,143,1.53E-06,
2023-07-22 10:00:00.000 UTC,76,81,133,1.52E-06,
2023-07-22 11:00:00.000 UTC,62,54,90,1.52E-06,
2023-07-22 12:00:00.000 UTC,72,73,130,1.52E-06,
2023-07-22 13:00:00.000 UTC,73,56,114,1.52E-06,
2023-07-22 14:00:00.000 UTC,79,60,120,1.52E-06,
2023-07-22 15:00:00.000 UTC,92,91,159,1.52E-06,
2023-07-22 16:00:00.000 UTC,86,80,180,1.52E-06,
2023-07-22 17:00:00.000 UTC,91,70,166,1.52E-06,
2023-07-22 18:00:00.000 UTC,91,85,162,1.51E-06,
2023-07-22 19:00:00.000 UTC,80,79,166,1.51E-06,
2023-07-22 20:00:00.000 UTC,90,76,176,1.50E-06,
2023-07-22 21:00:00.000 UTC,99,90,168,1.51E-06,
2023-07-22 22:00:00.000 UTC,76,53,142,1.50E-06,
2023-07-22 23:00:00.000 UTC,94,88,191,1.49E-06,
2023-07-23 00:00:00.000 UTC,82,101,200,1.48E-06,
2023-07-23 01:00:00.000 UTC,85,70,164,1.48E-06,
2023-07-23 02:00:00.000 UTC,78,72,159,1.49E-06,
2023-07-23 03:00:00.000 UTC,63,83,140,1.50E-06,
2023-07-23 04:00:00.000 UTC,76,63,152,1.50E-06,
2023-07-23 05:00:00.000 UTC,55,54,115,1.51E-06,
2023-07-23 06:00:00.000 UTC,72,56,107,1.50E-06,
2023-07-23 07:00:00.000 UTC,75,74,133,1.50E-06,
2023-07-23 08:00:00.000 UTC,64,56,92,1.50E-06,
2023-07-23 09:00:00.000 UTC,50,48,77,1.50E-06,
2023-07-23 10:00:00.000 UTC,50,51,74,1.49E-06,
2023-07-23 11:00:00.000 UTC,50,46,70,1.49E-06,
2023-07-23 12:00:00.000 UTC,65,81,156,1.49E-06,
2023-07-23 13:00:00.000 UTC,72,77,134,1.49E-06,
2023-07-23 14:00:00.000 UTC,100,56,140,1.49E-06,
2023-07-23 15:00:00.000 UTC,62,69,120,1.49E-06,
2023-07-23 16:00:00.000 UTC,61,63,121,1.50E-06,
2023-07-23 17:00:00.000 UTC,104,70,167,1.51E-06,
2023-07-23 18:00:00.000 UTC,69,62,103,1.52E-06,
2023-07-23 19:00:00.000 UTC,106,87,212,1.52E-06,
2023-07-23 20:00:00.000 UTC,68,63,146,1.51E-06,
2023-07-23 21:00:00.000 UTC,92,62,143,1.51E-06,
2023-07-23 22:00:00.000 UTC,85,57,135,1.50E-06,
2023-07-23 23:00:00.000 UTC,64,50,103,1.50E-06,
2023-07-24 00:00:00.000 UTC,62,54,109,1.50E-06,
2023-07-24 01:00:00.000 UTC,79,72,131,1.50E-06,
2023-07-24 02:00:00.000 UTC,87,63,145,1.48E-06,
2023-07-24 03:00:00.000 UTC,78,71,147,1.48E-06,
2023-07-24 04:00:00.000 UTC,77,78,160,1.46E-06,
2023-07-24 05:00:00.000 UTC,41,68,105,1.47E-06,
2023-07-24 06:00:00.000 UTC,62,64,103,1.47E-06,
2023-07-24 07:00:00.000 UTC,53,50,86,1.47E-06,
2023-07-24 08:00:00.000 UTC,69,61,91,1.47E-06,
2023-07-24 09:00:00.000 UTC,104,118,216,1.46E-06,
2023-07-24 10:00:00.000 UTC,129,168,294,1.37E-06,
2023-07-24 11:00:00.000 UTC,130,130,229,1.36E-06,
2023-07-24 12:00:00.000 UTC,103,102,217,1.36E-06,
2023-07-24 13:00:00.000 UTC,108,95,199,1.36E-06,
2023-07-24 14:00:00.000 UTC,114,110,243,1.34E-06,
2023-07-24 15:00:00.000 UTC,114,138,280,1.33E-06,
2023-07-24 16:00:00.000 UTC,97,114,193,1.33E-06,
2023-07-24 17:00:00.000 UTC,90,86,177,1.33E-06,
2023-07-24 18:00:00.000 UTC,122,85,213,1.33E-06,
2023-07-24 19:00:00.000 UTC,90,87,158,1.34E-06,
2023-07-24 20:00:00.000 UTC,95,91,156,1.33E-06,
2023-07-24 21:00:00.000 UTC,104,87,187,1.34E-06,
2023-07-24 22:00:00.000 UTC,76,73,129,1.34E-06,
2023-07-24 23:00:00.000 UTC,86,74,149,1.34E-06,
2023-07-25 00:00:00.000 UTC,75,89,154,1.35E-06,
2023-07-25 01:00:00.000 UTC,78,68,152,1.34E-06,
2023-07-25 02:00:00.000 UTC,73,79,141,1.34E-06,
2023-07-25 03:00:00.000 UTC,83,67,143,1.34E-06,
2023-07-25 04:00:00.000 UTC,77,98,194,1.32E-06,
2023-07-25 05:00:00.000 UTC,80,98,155,1.32E-06,
2023-07-25 06:00:00.000 UTC,60,52,103,1.32E-06,
2023-07-25 07:00:00.000 UTC,62,67,108,1.32E-06,
2023-07-25 08:00:00.000 UTC,64,72,117,1.31E-06,
2023-07-25 09:00:00.000 UTC,59,65,103,1.33E-06,
2023-07-25 10:00:00.000 UTC,56,68,117,1.32E-06,
2023-07-25 11:00:00.000 UTC,79,69,123,1.32E-06,
2023-07-25 12:00:00.000 UTC,61,53,105,1.32E-06,
2023-07-25 13:00:00.000 UTC,76,108,186,1.32E-06,
2023-07-25 14:00:00.000 UTC,77,86,150,1.33E-06,
2023-07-25 15:00:00.000 UTC,83,75,141,1.31E-06,
2023-07-25 16:00:00.000 UTC,74,81,145,1.32E-06,
2023-07-25 17:00:00.000 UTC,99,87,169,1.31E-06,
2023-07-25 18:00:00.000 UTC,95,79,151,1.31E-06,
2023-07-25 19:00:00.000 UTC,79,66,126,1.30E-06,
2023-07-25 20:00:00.000 UTC,87,72,129,1.29E-06,
2023-07-25 21:00:00.000 UTC,97,95,183,1.30E-06,
2023-07-25 22:00:00.000 UTC,83,73,155,1.31E-06,
2023-07-25 23:00:00.000 UTC,78,101,169,1.31E-06,
2023-07-26 00:00:00.000 UTC,78,107,171,1.30E-06,
2023-07-26 01:00:00.000 UTC,124,102,253,1.27E-06,
2023-07-26 02:00:00.000 UTC,105,76,199,1.26E-06,
2023-07-26 03:00:00.000 UTC,79,96,204,1.27E-06,
2023-07-26 04:00:00.000 UTC,101,90,186,1.26E-06,
2023-07-26 05:00:00.000 UTC,77,82,148,1.26E-06,
2023-07-26 06:00:00.000 UTC,72,60,117,1.27E-06,
2023-07-26 07:00:00.000 UTC,66,69,119,1.26E-06,
2023-07-26 08:00:00.000 UTC,59,54,104,1.26E-06,
2023-07-26 09:00:00.000 UTC,88,92,185,1.23E-06,
2023-07-26 10:00:00.000 UTC,74,91,156,1.24E-06,
2023-07-26 11:00:00.000 UTC,90,91,184,1.24E-06,
2023-07-26 12:00:00.000 UTC,81,73,150,1.25E-06,
2023-07-26 13:00:00.000 UTC,107,118,206,1.26E-06,
2023-07-26 14:00:00.000 UTC,119,345,604,1.27E-06,
2023-07-26 15:00:00.000 UTC,118,365,560,1.28E-06,
